"Actions","Effects","True k","Learning k","Effect-wise precision","Effect-wise recall","Parent pattern precision","Parent pattern recall","Log posterior","Log likelihood","File"
3,1000,1,6,1,1,1,1,-16.6355323334387,21615.4168783729,"rdata/model-3-1-2-6.RData"
3,1000,1,7,1,1,0.75,1,-18.0218266945586,23888.6104880855,"rdata/model-3-1-2-7.RData"
3,1000,1,8,1,1,0.75,1,-19.4081210556785,26161.8040977982,"rdata/model-3-1-2-8.RData"
3,1000,1,1,1,1,1,1,-1.38629436111989,3070.54040424777,"rdata/model-3-1-3-1.RData"
3,1000,1,2,1,1,1,1,-2.77258872223978,6141.08080849553,"rdata/model-3-1-3-2.RData"
3,1000,1,3,1,1,1,1,-4.15888308335967,9211.6212127433,"rdata/model-3-1-3-3.RData"
3,1000,1,4,1,1,1,1,-5.54517744447956,12282.1616169911,"rdata/model-3-1-3-4.RData"
3,1000,1,5,1,1,1,1,-6.93147180559945,15352.7020212388,"rdata/model-3-1-3-5.RData"
3,1000,1,6,1,1,1,1,-8.31776616671934,18423.2424254866,"rdata/model-3-1-3-6.RData"
3,1000,1,7,1,1,1,1,-9.70406052783923,21493.7828297344,"rdata/model-3-1-3-7.RData"
3,1000,1,8,1,1,1,1,-11.0903548889591,24564.3232339821,"rdata/model-3-1-3-8.RData"
3,1000,1,1,1,1,1,1,-2.77258872223978,3693.06327676118,"rdata/model-3-1-4-1.RData"
3,1000,1,2,1,1,1,1,-5.54517744447956,7386.12655352237,"rdata/model-3-1-4-2.RData"
3,1000,1,3,1,1,1,1,-8.31776616671934,11079.1898302835,"rdata/model-3-1-4-3.RData"
3,1000,1,4,1,1,1,1,-11.0903548889591,14772.2531070447,"rdata/model-3-1-4-4.RData"
3,1000,1,5,1,1,1,1,-13.8629436111989,18465.3163838059,"rdata/model-3-1-4-5.RData"
3,1000,1,6,1,1,1,1,-16.6355323334387,22158.3796605671,"rdata/model-3-1-4-6.RData"
3,1000,1,7,1,1,1,1,-19.4081210556785,25851.4429373283,"rdata/model-3-1-4-7.RData"
3,1000,1,8,1,1,1,1,-22.1807097779182,29544.5062140895,"rdata/model-3-1-4-8.RData"
3,1000,1,1,1,1,1,1,-1.38629436111989,2768.72033826274,"rdata/model-3-1-5-1.RData"
3,1000,1,2,1,1,1,1,-2.77258872223978,5537.44067652548,"rdata/model-3-1-5-2.RData"
3,1000,1,3,1,1,1,1,-4.15888308335967,8306.16101478822,"rdata/model-3-1-5-3.RData"
3,1000,1,4,1,1,1,1,-5.54517744447956,11074.881353051,"rdata/model-3-1-5-4.RData"
3,1000,1,5,1,1,1,1,-6.93147180559945,13843.6016913137,"rdata/model-3-1-5-5.RData"
3,1000,1,6,1,1,1,1,-8.31776616671934,16612.3220295764,"rdata/model-3-1-5-6.RData"
3,1000,1,7,1,1,1,1,-9.70406052783923,19381.0423678392,"rdata/model-3-1-5-7.RData"
3,1000,1,8,1,1,1,1,-11.0903548889591,22149.7627061019,"rdata/model-3-1-5-8.RData"
3,1000,1,1,1,1,1,1,-1.38629436111989,2832.20692244453,"rdata/model-3-1-7-1.RData"
3,1000,1,1,1,1,1,1,0,2110.7363823856,"rdata/model-3-1-8-1.RData"
3,1000,1,3,1,1,1,1,0,6332.20914715681,"rdata/model-3-1-8-3.RData"
3,1000,1,4,1,1,1,1,0,8442.94552954241,"rdata/model-3-1-8-4.RData"
3,1000,1,5,1,1,1,1,0,10553.681911928,"rdata/model-3-1-8-5.RData"
3,1000,1,6,1,1,1,1,0,12664.4182943136,"rdata/model-3-1-8-6.RData"
3,1000,1,8,1,1,1,1,0,16885.8910590848,"rdata/model-3-1-8-8.RData"
3,1000,1,1,1,1,1,1,-1.38629436111989,2980.44099016789,"rdata/model-3-1-9-1.RData"
3,1000,1,3,1,1,1,1,-4.15888308335967,8941.32297050367,"rdata/model-3-1-9-3.RData"
3,1000,1,4,1,1,1,1,-5.54517744447956,11921.7639606716,"rdata/model-3-1-9-4.RData"
3,1000,1,5,1,1,1,1,-6.93147180559945,14902.2049508394,"rdata/model-3-1-9-5.RData"
3,1000,1,6,1,1,1,1,-8.31776616671934,17882.6459410073,"rdata/model-3-1-9-6.RData"
3,1000,1,7,1,1,1,1,-9.70406052783923,20863.0869311752,"rdata/model-3-1-9-7.RData"
3,1000,1,8,1,1,1,1,-11.0903548889591,23843.5279213431,"rdata/model-3-1-9-8.RData"
3,1000,2,1,1,1,0.666666666666667,0.5,-2.77258872223978,1729.71160061836,"rdata/model-3-2-1-1.RData"
3,1000,2,2,1,1,0.5,0.5,-2.77258872223978,2513.78806641567,"rdata/model-3-2-1-2.RData"
3,1000,2,3,1,1,0.5,0.5,-2.77258872223978,3297.86453221297,"rdata/model-3-2-1-3.RData"
3,1000,2,4,1,1,0.5,0.5,-2.77258872223978,4081.94099801028,"rdata/model-3-2-1-4.RData"
3,1000,2,5,1,1,0.5,0.5,-5.54517744447956,5800.32428503378,"rdata/model-3-2-1-5.RData"
3,1000,2,6,1,1,0.5,0.5,-5.54517744447956,6595.72906442595,"rdata/model-3-2-1-6.RData"
3,1000,2,7,1,1,0.5,0.5,-8.31776616671934,8302.78403785459,"rdata/model-3-2-1-7.RData"
3,1000,2,8,1,1,0.5,0.5,-8.31776616671934,9086.86050365189,"rdata/model-3-2-1-8.RData"
3,1000,2,1,1,1,1,0.75,-1.38629436111989,1517.60938586698,"rdata/model-3-2-10-1.RData"
3,1000,2,2,1,1,1,1,-1.38629436111989,2306.85713674744,"rdata/model-3-2-10-2.RData"
3,1000,2,3,1,1,1,1,-1.38629436111989,3096.1048876279,"rdata/model-3-2-10-3.RData"
3,1000,2,1,1,1,1,0.75,-1.38629436111989,1734.62951534937,"rdata/model-3-2-2-1.RData"
3,1000,2,2,1,1,1,1,-1.38629436111989,2123.75338382359,"rdata/model-3-2-2-2.RData"
3,1000,2,3,1,1,1,1,-2.77258872223978,2512.87725229781,"rdata/model-3-2-2-3.RData"
3,1000,2,4,1,1,1,1,-4.15888308335967,5593.01241452234,"rdata/model-3-2-2-4.RData"
3,1000,2,5,1,1,1,1,-5.54517744447956,5982.13628299655,"rdata/model-3-2-2-5.RData"
3,1000,2,6,1,1,1,1,-5.54517744447956,6371.26015147077,"rdata/model-3-2-2-6.RData"
3,1000,2,7,1,1,1,1,-6.93147180559945,9451.3953136953,"rdata/model-3-2-2-7.RData"
3,1000,2,8,1,1,1,1,-8.31776616671934,9840.51918216952,"rdata/model-3-2-2-8.RData"
3,1000,2,1,1,1,0.666666666666667,0.5,-2.77258872223978,1699.79278821678,"rdata/model-3-2-3-1.RData"
3,1000,2,2,1,1,0.5,0.5,-2.77258872223978,2418.19417720828,"rdata/model-3-2-3-2.RData"
3,1000,2,3,1,1,0.5,0.5,-2.77258872223978,3136.59556619979,"rdata/model-3-2-3-3.RData"
3,1000,2,4,1,1,0.5,0.5,-5.54517744447956,4836.38835441657,"rdata/model-3-2-3-4.RData"
3,1000,2,5,1,1,0.5,0.5,-5.54517744447956,5554.78974340807,"rdata/model-3-2-3-5.RData"
3,1000,2,6,1,1,0.5,0.5,-5.54517744447956,6273.19113239957,"rdata/model-3-2-3-6.RData"
3,1000,2,7,1,1,0.5,0.5,-8.31776616671934,7972.98392061635,"rdata/model-3-2-3-7.RData"
3,1000,2,8,1,1,0.5,0.5,-8.31776616671934,8691.38530960785,"rdata/model-3-2-3-8.RData"
3,1000,2,1,1,1,1,1,0,1126.83434087776,"rdata/model-3-2-4-1.RData"
3,1000,2,2,1,1,1,1,0,2253.66868175551,"rdata/model-3-2-4-2.RData"
3,1000,2,3,1,1,1,1,0,3380.50302263327,"rdata/model-3-2-4-3.RData"
3,1000,2,4,1,1,1,1,0,4507.33736351103,"rdata/model-3-2-4-4.RData"
3,1000,2,5,1,1,1,1,0,5634.17170438878,"rdata/model-3-2-4-5.RData"
3,1000,2,6,1,1,1,1,0,6761.00604526654,"rdata/model-3-2-4-6.RData"
3,1000,2,7,1,1,1,1,0,7887.8403861443,"rdata/model-3-2-4-7.RData"
3,1000,2,8,1,1,1,1,0,9014.67472702205,"rdata/model-3-2-4-8.RData"
3,1000,2,1,1,0.794258373205742,1,0.6,-1.38629436111989,1516.22059992781,"rdata/model-3-2-5-1.RData"
3,1000,2,2,1,1,1,1,-2.77258872223978,2137.53344734657,"rdata/model-3-2-5-2.RData"
3,1000,2,3,1,1,1,1,-2.77258872223978,2479.29712786781,"rdata/model-3-2-5-3.RData"
3,1000,2,4,1,1,1,1,-2.77258872223978,2821.06080838905,"rdata/model-3-2-5-4.RData"
3,1000,2,5,1,1,1,1,-5.54517744447956,4616.83057521439,"rdata/model-3-2-5-5.RData"
3,1000,2,6,1,1,1,1,-6.93147180559945,5686.22474707933,"rdata/model-3-2-5-6.RData"
3,1000,2,7,1,1,1,1,-5.54517744447956,5300.35793625687,"rdata/model-3-2-5-7.RData"
3,1000,2,8,1,1,1,1,-6.93147180559945,6368.4972117385,"rdata/model-3-2-5-8.RData"
3,1000,2,1,1,1,1,0.75,-1.38629436111989,1553.36639489322,"rdata/model-3-2-6-1.RData"
3,1000,2,2,1,1,1,1,-1.38629436111989,2348.18971051161,"rdata/model-3-2-6-2.RData"
3,1000,2,3,1,1,1,1,-1.38629436111989,3143.01302613,"rdata/model-3-2-6-3.RData"
3,1000,2,1,1,0.85226019845645,0.666666666666667,0.4,-1.38629436111989,2227.84420948732,"rdata/model-3-2-7-1.RData"
3,1000,2,2,1,1,0.8,0.8,-4.15888308335967,2579.09425892836,"rdata/model-3-2-7-2.RData"
3,1000,2,3,1,1,0.8,0.8,-5.54517744447956,2579.09425892836,"rdata/model-3-2-7-3.RData"
3,1000,2,1,0.935261707988981,0.881818181818182,1,0.6,-2.77258872223978,1944.49222567776,"rdata/model-3-2-8-1.RData"
3,1000,2,2,1,1,1,1,-4.15888308335967,2592.36298604473,"rdata/model-3-2-8-2.RData"
3,1000,2,3,1,1,1,1,-4.15888308335967,2973.2327491216,"rdata/model-3-2-8-3.RData"
3,1000,2,1,1,1,1,0.75,-1.38629436111989,1423.11104039701,"rdata/model-3-2-9-1.RData"
3,1000,2,2,1,1,1,1,-1.38629436111989,2097.90211179609,"rdata/model-3-2-9-2.RData"
3,1000,2,3,1,1,1,1,-1.38629436111989,2772.69318319517,"rdata/model-3-2-9-3.RData"
3,1000,3,1,1,1,1,0.5,-2.77258872223978,2099.99816387976,"rdata/model-3-3-1-1.RData"
3,1000,3,2,1,1,1,0.666666666666667,-2.77258872223978,2099.99816387976,"rdata/model-3-3-1-2.RData"
3,1000,3,3,1,1,1,0.666666666666667,-5.54517744447956,4199.99632775952,"rdata/model-3-3-1-3.RData"
3,1000,3,4,1,1,1,0.666666666666667,-8.31776616671934,6212.28012345447,"rdata/model-3-3-1-4.RData"
3,1000,3,5,1,1,1,0.666666666666667,-11.0903548889591,4143.76202338062,"rdata/model-3-3-1-5.RData"
3,1000,3,6,1,1,1,0.666666666666667,-11.0903548889591,6219.00594668739,"rdata/model-3-3-1-6.RData"
3,1000,3,7,1,1,1,0.666666666666667,-13.8629436111989,8287.52404676123,"rdata/model-3-3-1-7.RData"
3,1000,3,8,1,1,1,0.666666666666667,-16.6355323334387,8287.52404676123,"rdata/model-3-3-1-8.RData"
3,1000,3,1,1,1,0.666666666666667,0.5,-2.77258872223978,1654.04278208238,"rdata/model-3-3-10-1.RData"
3,1000,3,2,1,1,0.5,0.5,-2.77258872223978,2010.03281798059,"rdata/model-3-3-10-2.RData"
3,1000,3,3,1,1,0.5,0.5,-2.77258872223978,2366.02285387879,"rdata/model-3-3-10-3.RData"
3,1000,3,1,0.956953642384106,0.908805031446541,0.666666666666667,0.5,-2.77258872223978,1654.05059589122,"rdata/model-3-3-2-1.RData"
3,1000,3,2,0.956953642384106,0.908805031446541,0.75,0.75,-2.77258872223978,1831.34880612549,"rdata/model-3-3-2-2.RData"
3,1000,3,3,0.956953642384106,0.908805031446541,0.75,0.75,-5.54517744447956,1902.53496793274,"rdata/model-3-3-2-3.RData"
3,1000,3,4,0.956953642384106,0.908805031446541,0.75,0.75,-5.54517744447956,3655.59927873128,"rdata/model-3-3-2-4.RData"
3,1000,3,5,1,1,0.8,1,-6.93147180559945,3170.99655533442,"rdata/model-3-3-2-5.RData"
3,1000,3,6,1,1,0.8,1,-6.93147180559945,3170.99655533442,"rdata/model-3-3-2-6.RData"
3,1000,3,7,1,1,0.8,1,-9.70406052783923,4532.12525990556,"rdata/model-3-3-2-7.RData"
3,1000,3,8,1,1,0.8,1,-9.70406052783923,4532.12525990556,"rdata/model-3-3-2-8.RData"
3,1000,3,1,1,0.736686390532544,1,0.75,0,762.807907990871,"rdata/model-3-3-3-1.RData"
3,1000,3,2,1,0.736686390532544,1,0.75,0,1525.61581598174,"rdata/model-3-3-3-2.RData"
3,1000,3,3,1,1,1,1,-1.38629436111989,1862.28966103189,"rdata/model-3-3-3-3.RData"
3,1000,3,4,1,1,1,1,-1.38629436111989,2316.40907431566,"rdata/model-3-3-3-4.RData"
3,1000,3,5,1,1,1,1,-1.38629436111989,2770.52848759942,"rdata/model-3-3-3-5.RData"
3,1000,3,6,1,1,1,1,-1.38629436111989,3224.64790088319,"rdata/model-3-3-3-6.RData"
3,1000,3,7,1,1,1,1,-1.38629436111989,3678.76731416695,"rdata/model-3-3-3-7.RData"
3,1000,3,8,1,1,1,1,-2.77258872223978,4632.81814863131,"rdata/model-3-3-3-8.RData"
3,1000,3,1,1,1,1,0.6,-2.77258872223978,1729.88813701706,"rdata/model-3-3-4-1.RData"
3,1000,3,2,1,1,1,0.8,-2.77258872223978,1958.42615981151,"rdata/model-3-3-4-2.RData"
3,1000,3,3,1,1,1,0.8,-5.54517744447956,3688.31429682856,"rdata/model-3-3-4-3.RData"
3,1000,3,4,1,1,1,0.8,-5.54517744447956,2415.50220540042,"rdata/model-3-3-4-4.RData"
3,1000,3,5,1,1,1,0.8,-8.31776616671934,5623.47795996523,"rdata/model-3-3-4-5.RData"
3,1000,3,6,1,1,1,0.8,-11.0903548889591,5852.01598275968,"rdata/model-3-3-4-6.RData"
3,1000,3,7,1,1,1,0.8,-8.31776616671934,6078.08088830046,"rdata/model-3-3-4-7.RData"
3,1000,3,8,1,1,1,0.8,-11.0903548889591,7801.03923217713,"rdata/model-3-3-4-8.RData"
3,1000,3,1,0.941414141414141,0.884250474383302,1,0.5,-2.77258872223978,1312.77837314478,"rdata/model-3-3-5-1.RData"
3,1000,3,2,0.941414141414141,0.884250474383302,1,0.666666666666667,-2.77258872223978,1797.5118098733,"rdata/model-3-3-5-2.RData"
3,1000,3,3,1,1,1,0.833333333333333,-4.15888308335967,2038.13513297632,"rdata/model-3-3-5-3.RData"
3,1000,3,4,1,1,1,0.833333333333333,-4.15888308335967,2317.30783305231,"rdata/model-3-3-5-4.RData"
3,1000,3,5,1,1,1,0.833333333333333,-4.15888308335967,2596.48053312829,"rdata/model-3-3-5-5.RData"
3,1000,3,6,1,1,1,0.833333333333333,-6.93147180559945,3554.9177212279,"rdata/model-3-3-5-6.RData"
3,1000,3,7,1,1,1,0.833333333333333,-6.93147180559945,3834.09042130389,"rdata/model-3-3-5-7.RData"
3,1000,3,8,1,1,1,0.833333333333333,-5.54517744447956,3955.351178081,"rdata/model-3-3-5-8.RData"
3,1000,3,1,1,1,1,0.75,-1.38629436111989,1080.83310566989,"rdata/model-3-3-6-1.RData"
3,1000,3,2,1,1,1,1,-1.38629436111989,1342.34172088007,"rdata/model-3-3-6-2.RData"
3,1000,3,3,1,1,1,1,-1.38629436111989,1603.85033609024,"rdata/model-3-3-6-3.RData"
3,1000,3,1,1,0.751461988304094,1,0.75,0,766.291116070506,"rdata/model-3-3-7-1.RData"
3,1000,3,2,1,0.751461988304094,1,0.75,0,1532.58223214101,"rdata/model-3-3-7-2.RData"
3,1000,3,3,1,1,1,1,-1.38629436111989,1886.84809914929,"rdata/model-3-3-7-3.RData"
3,1000,3,4,1,1,1,1,-1.38629436111989,2353.62655093158,"rdata/model-3-3-7-4.RData"
3,1000,3,5,1,1,1,1,-1.38629436111989,2820.40500271387,"rdata/model-3-3-7-5.RData"
3,1000,3,6,1,1,1,1,-1.38629436111989,3287.18345449617,"rdata/model-3-3-7-6.RData"
3,1000,3,7,1,1,1,1,-2.77258872223978,4240.47465008087,"rdata/model-3-3-7-7.RData"
3,1000,3,1,0.954765751211632,0.914860681114551,1,0.5,-2.77258872223978,1711.72284226189,"rdata/model-3-3-8-1.RData"
3,1000,3,2,0.954765751211632,0.914860681114551,1,0.666666666666667,-2.77258872223978,1900.82696471928,"rdata/model-3-3-8-2.RData"
3,1000,3,3,0.954765751211632,0.914860681114551,1,0.666666666666667,-5.54517744447956,3612.54980698117,"rdata/model-3-3-8-3.RData"
3,1000,3,1,1,0.749262536873156,1,0.75,0,767.945661145822,"rdata/model-3-3-9-1.RData"
3,1000,3,2,1,0.749262536873156,1,0.75,0,1535.89132229164,"rdata/model-3-3-9-2.RData"
3,1000,3,3,1,1,1,1,-1.38629436111989,1874.22044946553,"rdata/model-3-3-9-3.RData"
3,1000,3,4,1,1,1,1,-1.38629436111989,2335.59545096439,"rdata/model-3-3-9-4.RData"
3,1000,3,5,1,1,1,1,-1.38629436111989,2796.97045246325,"rdata/model-3-3-9-5.RData"
3,1000,3,6,1,1,1,1,-1.38629436111989,3258.34545396211,"rdata/model-3-3-9-6.RData"
3,1000,3,7,1,1,1,1,-1.38629436111989,3719.72045546097,"rdata/model-3-3-9-7.RData"
3,1000,4,1,1,0.607142857142857,1,0.75,0,603.066019694193,"rdata/model-3-4-1-1.RData"
3,1000,4,2,1,1,1,1,-1.38629436111989,1035.8479075974,"rdata/model-3-4-1-2.RData"
3,1000,4,3,1,1,1,1,-1.38629436111989,1213.5963493907,"rdata/model-3-4-1-3.RData"
3,1000,4,4,1,1,1,1,-1.38629436111989,1391.344791184,"rdata/model-3-4-1-4.RData"
3,1000,4,5,1,1,1,1,-1.38629436111989,1569.0932329773,"rdata/model-3-4-1-5.RData"
3,1000,4,6,1,1,1,1,-2.77258872223978,2427.1926987814,"rdata/model-3-4-1-6.RData"
3,1000,4,7,1,1,1,1,-2.77258872223978,2604.9411405747,"rdata/model-3-4-1-7.RData"
3,1000,4,8,1,1,1,1,-2.77258872223978,2782.689582368,"rdata/model-3-4-1-8.RData"
3,1000,4,1,0.96218487394958,0.917835671342685,1,0.5,-2.77258872223978,1274.21687568352,"rdata/model-3-4-10-1.RData"
3,1000,4,2,0.96218487394958,0.917835671342685,1,0.666666666666667,-2.77258872223978,1411.71015651822,"rdata/model-3-4-10-2.RData"
3,1000,4,3,0.96218487394958,0.917835671342685,1,0.666666666666667,-2.77258872223978,1549.20343735291,"rdata/model-3-4-10-3.RData"
3,1000,4,5,0.96218487394958,0.917835671342685,1,0.666666666666667,-5.54517744447956,1757.32635829417,"rdata/model-3-4-10-5.RData"
3,1000,4,6,0.96218487394958,0.917835671342685,1,0.666666666666667,-5.54517744447956,3098.40687470582,"rdata/model-3-4-10-6.RData"
3,1000,4,7,0.96218487394958,0.917835671342685,1,0.666666666666667,-8.31776616671934,4372.62375038935,"rdata/model-3-4-10-7.RData"
3,1000,4,1,1,0.83956043956044,1,0.6,-1.38629436111989,1115.53442217836,"rdata/model-3-4-2-1.RData"
3,1000,4,2,1,0.83956043956044,1,0.8,-1.38629436111989,1141.94901447902,"rdata/model-3-4-2-2.RData"
3,1000,4,3,1,1,1,1,-4.15888308335967,1288.5525368703,"rdata/model-3-4-2-3.RData"
3,1000,4,4,1,1,1,1,-4.15888308335967,1288.5525368703,"rdata/model-3-4-2-4.RData"
3,1000,4,5,1,1,1,1,-4.15888308335967,1288.5525368703,"rdata/model-3-4-2-5.RData"
3,1000,4,6,1,1,1,1,-5.54517744447956,2028.18980408645,"rdata/model-3-4-2-6.RData"
3,1000,4,7,1,1,1,1,-5.54517744447956,2028.18980408645,"rdata/model-3-4-2-7.RData"
3,1000,4,8,1,1,1,1,-5.54517744447956,2028.18980408645,"rdata/model-3-4-2-8.RData"
3,1000,4,1,1,0.851441241685144,1,0.5,-1.38629436111989,1067.34684889449,"rdata/model-3-4-3-1.RData"
3,1000,4,2,1,0.851441241685144,1,0.666666666666667,-1.38629436111989,1084.16084034852,"rdata/model-3-4-3-2.RData"
3,1000,4,3,1,1,1,0.833333333333333,-4.15888308335967,1239.42302360665,"rdata/model-3-4-3-3.RData"
3,1000,4,4,0.774914089347079,1,1,0.833333333333333,-4.15888308335967,864.406397666261,"rdata/model-3-4-3-4.RData"
3,1000,4,5,1,1,1,0.833333333333333,-4.15888308335967,1239.42302360665,"rdata/model-3-4-3-5.RData"
3,1000,4,6,1,1,1,0.833333333333333,-5.54517744447956,1239.42302360665,"rdata/model-3-4-3-6.RData"
3,1000,4,7,1,1,1,0.833333333333333,-5.54517744447956,1945.2377073132,"rdata/model-3-4-3-7.RData"
3,1000,4,8,1,1,1,0.833333333333333,-9.70406052783923,3184.66073091984,"rdata/model-3-4-3-8.RData"
3,1000,4,1,0.952277657266811,0.908902691511387,1,0.428571428571429,-2.77258872223978,1245.13665839204,"rdata/model-3-4-4-1.RData"
3,1000,4,2,0.952277657266811,0.908902691511387,1,0.571428571428571,-2.77258872223978,1392.7607966948,"rdata/model-3-4-4-2.RData"
3,1000,4,3,0.952277657266811,0.908902691511387,1,0.571428571428571,-2.77258872223978,1540.38493499756,"rdata/model-3-4-4-3.RData"
3,1000,4,4,0.952277657266811,0.908902691511387,1,0.571428571428571,-2.77258872223978,1688.00907330033,"rdata/model-3-4-4-4.RData"
3,1000,4,5,0.952277657266811,0.908902691511387,1,0.571428571428571,-5.54517744447956,2875.21357519242,"rdata/model-3-4-4-5.RData"
3,1000,4,6,0.952277657266811,0.908902691511387,1,0.571428571428571,-5.54517744447956,3070.05308432132,"rdata/model-3-4-4-6.RData"
3,1000,4,7,1,1,1,0.714285714285714,-6.93147180559945,2363.65092830178,"rdata/model-3-4-4-7.RData"
3,1000,4,8,0.952277657266811,0.908902691511387,1,0.571428571428571,-5.54517744447956,3365.30136092685,"rdata/model-3-4-4-8.RData"
3,1000,4,1,1,0.427553444180523,1,0.6,0,665.045621595202,"rdata/model-3-4-5-1.RData"
3,1000,4,2,0.897368421052632,0.809976247030879,0.75,0.6,-2.77258872223978,1180.36870663874,"rdata/model-3-4-5-2.RData"
3,1000,4,3,0.897368421052632,0.809976247030879,0.75,0.6,-2.77258872223978,1456.20485757726,"rdata/model-3-4-5-3.RData"
3,1000,4,4,0.897368421052632,0.809976247030879,0.75,0.6,-2.77258872223978,1732.04100851579,"rdata/model-3-4-5-4.RData"
3,1000,4,5,0.897368421052632,0.809976247030879,0.75,0.6,-2.77258872223978,2007.87715945431,"rdata/model-3-4-5-5.RData"
3,1000,4,6,0.958024691358025,0.921615201900237,0.8,0.8,-4.15888308335967,1573.12389170322,"rdata/model-3-4-5-6.RData"
3,1000,4,7,0.958024691358025,0.921615201900237,0.8,0.8,-4.15888308335967,1679.98906992171,"rdata/model-3-4-5-7.RData"
3,1000,4,8,0.958024691358025,0.921615201900237,0.8,0.8,-4.15888308335967,1786.85424814021,"rdata/model-3-4-5-8.RData"
3,1000,4,1,1,1,1,0.428571428571429,-2.77258872223978,1270.93232044426,"rdata/model-3-4-6-1.RData"
3,1000,4,2,1,1,1,0.571428571428571,-2.77258872223978,1451.78330113361,"rdata/model-3-4-6-2.RData"
3,1000,4,3,1,1,1,0.571428571428571,-2.77258872223978,1632.63428182297,"rdata/model-3-4-6-3.RData"
3,1000,4,1,1,0.5,1,0.6,0,526.971353828807,"rdata/model-3-4-7-1.RData"
3,1000,4,2,1,0.5,1,0.6,0,1053.94270765761,"rdata/model-3-4-7-2.RData"
3,1000,4,3,1,0.838926174496644,1,0.8,-1.38629436111989,1062.10852588086,"rdata/model-3-4-7-3.RData"
3,1000,4,1,1,0.512129380053908,1,0.6,0,685.637408596581,"rdata/model-3-4-8-1.RData"
3,1000,4,2,0.943820224719101,0.905660377358491,0.75,0.6,-2.77258872223978,1286.72387173063,"rdata/model-3-4-8-2.RData"
3,1000,4,3,0.943820224719101,0.905660377358491,0.75,0.6,-2.77258872223978,1659.0915356469,"rdata/model-3-4-8-3.RData"
3,1000,4,1,0.951945080091533,0.88135593220339,1,0.5,-2.77258872223978,1167.0214494893,"rdata/model-3-4-9-1.RData"
3,1000,4,2,0.951945080091533,0.88135593220339,1,0.666666666666667,-2.77258872223978,1352.16884352359,"rdata/model-3-4-9-2.RData"
3,1000,4,3,0.951945080091533,0.88135593220339,1,0.666666666666667,-2.77258872223978,1537.31623755788,"rdata/model-3-4-9-3.RData"
3,1000,5,1,1,1,1,0.428571428571429,-2.77258872223978,1251.80206074641,"rdata/model-3-5-1-1.RData"
3,1000,5,2,1,1,1,0.571428571428571,-2.77258872223978,1251.80206074641,"rdata/model-3-5-1-2.RData"
3,1000,5,3,1,1,1,0.571428571428571,-2.77258872223978,1251.80206074641,"rdata/model-3-5-1-3.RData"
3,1000,5,4,1,1,1,0.571428571428571,-5.54517744447956,1251.80206074641,"rdata/model-3-5-1-4.RData"
3,1000,5,5,1,1,1,0.571428571428571,-5.54517744447956,2503.60412149282,"rdata/model-3-5-1-5.RData"
3,1000,5,6,1,1,1,0.571428571428571,-8.31776616671934,1251.80206074641,"rdata/model-3-5-1-6.RData"
3,1000,5,7,1,1,1,0.571428571428571,-8.31776616671934,2503.60412149282,"rdata/model-3-5-1-7.RData"
3,1000,5,8,1,1,1,0.571428571428571,-8.31776616671934,3755.40618223922,"rdata/model-3-5-1-8.RData"
3,1000,5,1,0.958441558441558,0.9225,1,0.6,-2.77258872223978,1005.20681224494,"rdata/model-3-5-10-1.RData"
3,1000,5,3,0.958441558441558,0.9225,1,0.8,-2.77258872223978,1187.22119279176,"rdata/model-3-5-10-3.RData"
3,1000,5,5,0.958441558441558,0.9225,1,0.8,-5.54517744447956,2239.92772811348,"rdata/model-3-5-10-5.RData"
3,1000,5,6,0.958441558441558,0.9225,1,0.8,-5.54517744447956,2326.94266250676,"rdata/model-3-5-10-6.RData"
3,1000,5,7,0.958441558441558,0.9225,1,0.8,-5.54517744447956,2465.44957585694,"rdata/model-3-5-10-7.RData"
3,1000,5,1,1,1,1,0.5,-2.77258872223978,1251.84657676876,"rdata/model-3-5-2-1.RData"
3,1000,5,2,1,1,1,0.666666666666667,-2.77258872223978,1251.84657676876,"rdata/model-3-5-2-2.RData"
3,1000,5,3,1,1,1,0.666666666666667,-2.77258872223978,1251.84657676876,"rdata/model-3-5-2-3.RData"
3,1000,5,4,1,1,1,0.666666666666667,-5.54517744447956,2503.69315353751,"rdata/model-3-5-2-4.RData"
3,1000,5,5,1,1,1,0.666666666666667,-5.54517744447956,2503.69315353751,"rdata/model-3-5-2-5.RData"
3,1000,5,6,1,1,1,0.666666666666667,-5.54517744447956,2503.69315353751,"rdata/model-3-5-2-6.RData"
3,1000,5,7,1,1,1,0.666666666666667,-8.31776616671934,3718.88486248444,"rdata/model-3-5-2-7.RData"
3,1000,5,8,1,1,1,0.666666666666667,-8.31776616671934,3718.88486248444,"rdata/model-3-5-2-8.RData"
3,1000,5,1,1,0.436314363143631,1,0.5,0,612.699406351209,"rdata/model-3-5-3-1.RData"
3,1000,5,2,1,0.859078590785908,1,0.666666666666667,-1.38629436111989,971.118876420428,"rdata/model-3-5-3-2.RData"
3,1000,5,3,1,0.859078590785908,1,0.666666666666667,-1.38629436111989,995.295340686184,"rdata/model-3-5-3-3.RData"
3,1000,5,4,1,1,0.8,0.666666666666667,-4.15888308335967,1072.21066392123,"rdata/model-3-5-3-4.RData"
3,1000,5,5,1,1,0.8,0.666666666666667,-4.15888308335967,1072.21066392123,"rdata/model-3-5-3-5.RData"
