"Actions","Effects","True k","Learning k","Effect matrix precision","Effect matrix recall","Ancestry set precision","Ancestry set recall","Pairwise ancestry precision","Pairwise ancestry recall","Log posterior","Log likelihood","File"
25,1000,3,1,0.999840025595905,1,0.0869565217391304,0.666666666666667,1,0.158901830282862,-99.8131940006321,17829.2137437799,"rdata/model-25-3-50-1.RData"
25,1000,3,2,0.999840025595905,1,0.0769230769230769,0.666666666666667,1,0.198003327787022,-133.084258667509,35487.279201867,"rdata/model-25-3-50-2.RData"
25,1000,3,3,0.999840025595905,1,0.0769230769230769,0.666666666666667,1,0.198003327787022,-133.084258667509,35199.4960019512,"rdata/model-25-3-50-3.RData"
25,1000,3,4,0.999840025595905,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,35593.0512243239,"rdata/model-25-3-50-4.RData"
25,1000,3,5,0.999840025595905,1,0.0769230769230769,0.666666666666667,1,0.198003327787022,-133.084258667509,53121.4869464113,"rdata/model-25-3-50-5.RData"
25,1000,3,6,0.999840025595905,1,0.0769230769230769,0.666666666666667,1,0.198003327787022,-133.084258667509,70803.6359132621,"rdata/model-25-3-50-6.RData"
25,1000,3,7,0.999840025595905,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,52712.5040970419,"rdata/model-25-3-50-7.RData"
25,1000,3,8,0.999840025595905,1,0.0769230769230769,0.666666666666667,1,0.178868552412646,-133.084258667509,71186.3282438687,"rdata/model-25-3-50-8.RData"
25,1000,4,1,1,1,0.0416666666666667,1,1,0.1168,-66.5421293337547,13679.9310788981,"rdata/model-25-4-14-1.RData"
25,1000,4,2,1,1,0.0384615384615385,1,1,0.1552,-99.8131940006321,26906.8755769166,"rdata/model-25-4-14-2.RData"
25,1000,4,3,1,1,0.0384615384615385,1,1,0.1552,-99.8131940006321,27133.5011961525,"rdata/model-25-4-14-3.RData"
25,1000,4,4,1,1,0.0384615384615385,1,1,0.1552,-99.8131940006321,27359.8621577962,"rdata/model-25-4-14-4.RData"
25,1000,4,5,1,1,0.0384615384615385,1,1,0.1552,-99.8131940006321,26814.6941352724,"rdata/model-25-4-14-5.RData"
25,1000,4,6,1,1,0.0384615384615385,1,1,0.1168,-66.5421293337547,20973.2536542783,"rdata/model-25-4-14-6.RData"
25,1000,4,7,1,1,0.0384615384615385,1,1,0.1552,-99.8131940006321,40961.9016784682,"rdata/model-25-4-14-7.RData"
25,1000,4,8,1,1,0.0384615384615385,1,1,0.1552,-133.084258667509,40884.0101202421,"rdata/model-25-4-14-8.RData"
25,1000,4,1,1,1,0.0416666666666667,0.5,1,0.0999167360532889,-66.5421293337547,12261.482688762,"rdata/model-25-4-15-1.RData"
25,1000,4,2,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,19290.6276476955,"rdata/model-25-4-15-2.RData"
25,1000,4,3,1,1,0.0384615384615385,0.5,1,0.119067443796836,-66.5421293337547,24447.1251095725,"rdata/model-25-4-15-3.RData"
25,1000,4,4,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,12261.482688762,"rdata/model-25-4-15-4.RData"
25,1000,4,5,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,36784.4480662861,"rdata/model-25-4-15-5.RData"
25,1000,4,6,1,1,0.0384615384615385,0.5,1,0.119067443796836,-66.5421293337547,24522.9653775241,"rdata/model-25-4-15-6.RData"
25,1000,4,7,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,24522.9653775241,"rdata/model-25-4-15-7.RData"
25,1000,4,8,1,1,0.0384615384615385,0.5,1,0.119067443796836,-66.5421293337547,24522.9653775241,"rdata/model-25-4-15-8.RData"
25,1000,4,1,1,1,0.0833333333333333,1,1,0.118210862619808,-66.5421293337547,12761.1042887835,"rdata/model-25-4-32-1.RData"
25,1000,4,2,1,1,0.0769230769230769,1,1,0.156549520766773,-99.8131940006321,25307.910123092,"rdata/model-25-4-32-2.RData"
25,1000,4,3,1,1,0.0769230769230769,1,1,0.156549520766773,-99.8131940006321,37874.3255193174,"rdata/model-25-4-32-3.RData"
25,1000,4,4,1,1,0.0769230769230769,1,1,0.156549520766773,-99.8131940006321,25450.6776632375,"rdata/model-25-4-32-4.RData"
25,1000,4,5,1,1,0.0769230769230769,1,1,0.156549520766773,-99.8131940006321,38014.1771659456,"rdata/model-25-4-32-5.RData"
25,1000,4,6,1,1,0.0769230769230769,1,1,0.156549520766773,-99.8131940006321,38140.2510376916,"rdata/model-25-4-32-6.RData"
25,1000,4,7,1,1,0.0769230769230769,1,1,0.118210862619808,-66.5421293337547,25247.9362249931,"rdata/model-25-4-32-7.RData"
25,1000,4,8,1,1,0.0769230769230769,1,1,0.118210862619808,-66.5421293337547,25522.2085775671,"rdata/model-25-4-32-8.RData"
25,1000,4,1,0.999793856936714,1,0.0833333333333333,0.666666666666667,1,0.119800332778702,-66.5421293337547,13657.2260684401,"rdata/model-25-4-39-1.RData"
25,1000,4,2,0.999793856936714,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,13657.5314133175,"rdata/model-25-4-39-2.RData"
25,1000,4,3,0.999793856936714,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,27241.2793760328,"rdata/model-25-4-39-3.RData"
25,1000,4,4,0.999793856936714,1,0.0769230769230769,0.666666666666667,1,0.119800332778702,-66.5421293337547,27241.5847209102,"rdata/model-25-4-39-4.RData"
25,1000,4,5,0.999793856936714,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,40694.9279828221,"rdata/model-25-4-39-5.RData"
25,1000,4,6,0.999793856936714,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,40899.1161342277,"rdata/model-25-4-39-6.RData"
25,1000,4,7,0.999793856936714,1,0.0769230769230769,0.666666666666667,1,0.119800332778702,-66.5421293337547,27173.2538875607,"rdata/model-25-4-39-7.RData"
25,1000,4,8,0.999793856936714,1,0.0769230769230769,0.666666666666667,1,0.119800332778702,-66.5421293337547,22341.0332391043,"rdata/model-25-4-39-8.RData"
25,1000,4,1,1,1,0.0416666666666667,0.5,1,0.119067443796836,-66.5421293337547,14138.1365691779,"rdata/model-25-4-50-1.RData"
25,1000,4,2,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,27978.3585741611,"rdata/model-25-4-50-2.RData"
25,1000,4,3,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,28055.7865261371,"rdata/model-25-4-50-3.RData"
25,1000,4,4,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,28276.2731383558,"rdata/model-25-4-50-4.RData"
25,1000,4,5,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,20923.955660263,"rdata/model-25-4-50-5.RData"
25,1000,4,6,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,41737.8109715145,"rdata/model-25-4-50-6.RData"
25,1000,4,7,1,1,0.0384615384615385,0.5,1,0.178184845961699,-133.084258667509,56103.1755202344,"rdata/model-25-4-50-7.RData"
25,1000,4,8,1,1,0.0384615384615385,0.5,1,0.158201498751041,-99.8131940006321,42108.3322561827,"rdata/model-25-4-50-8.RData"
25,1000,5,1,0.999735169491525,1,0.08,0.666666666666667,1,0.0806988352745424,-33.2710646668774,10740.0675844815,"rdata/model-25-5-14-1.RData"
25,1000,5,2,0.999735169491525,1,0.0769230769230769,0.666666666666667,1,0.119800332778702,-66.5421293337547,21354.9814004943,"rdata/model-25-5-14-2.RData"
25,1000,5,3,0.999735169491525,1,0.0769230769230769,0.666666666666667,1,0.119800332778702,-66.5421293337547,21341.6511153373,"rdata/model-25-5-14-3.RData"
25,1000,5,4,0.999735169491525,1,0.0769230769230769,0.666666666666667,1,0.119800332778702,-66.5421293337547,21480.3886108292,"rdata/model-25-5-14-4.RData"
25,1000,5,5,0.999735169491525,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,31943.2346461931,"rdata/model-25-5-14-5.RData"
25,1000,5,6,0.999735169491525,1,0.0769230769230769,0.666666666666667,1,0.100665557404326,-66.5421293337547,21355.4882842267,"rdata/model-25-5-14-6.RData"
25,1000,5,7,0.999735169491525,1,0.0769230769230769,0.666666666666667,1,0.119800332778702,-66.5421293337547,21342.1579990697,"rdata/model-25-5-14-7.RData"
25,1000,5,8,0.999735169491525,1,0.0769230769230769,0.666666666666667,1,0.158901830282862,-99.8131940006321,21480.7687736285,"rdata/model-25-5-14-8.RData"
25,1000,5,1,1,1,0.0833333333333333,0.666666666666667,1,0.119617224880383,-66.5421293337547,12528.2380403617,"rdata/model-25-5-15-1.RData"
25,1000,5,2,1,1,0.115384615384615,1,1,0.157894736842105,-99.8131940006321,12528.2380403617,"rdata/model-25-5-15-2.RData"
25,1000,5,3,1,1,0.115384615384615,1,1,0.157894736842105,-99.8131940006321,36641.2445878228,"rdata/model-25-5-15-3.RData"
25,1000,5,4,1,1,0.115384615384615,1,1,0.119617224880383,-66.5421293337547,12528.2380403617,"rdata/model-25-5-15-4.RData"
25,1000,5,5,1,1,0.115384615384615,1,1,0.157894736842105,-99.8131940006321,36788.1769440519,"rdata/model-25-5-15-5.RData"
25,1000,5,6,1,1,0.115384615384615,1,1,0.119617224880383,-66.5421293337547,24536.1957243922,"rdata/model-25-5-15-6.RData"
25,1000,5,7,1,1,0.115384615384615,1,1,0.119617224880383,-66.5421293337547,25056.4760807234,"rdata/model-25-5-15-7.RData"
25,1000,5,8,1,1,0.115384615384615,1,1,0.157894736842105,-99.8131940006321,20773.0854166309,"rdata/model-25-5-15-8.RData"
25,1000,5,1,1,1,0.208333333333333,1,1,0.12241653418124,-66.5421293337547,9438.69466899226,"rdata/model-25-5-32-1.RData"
25,1000,5,2,1,1,0.192307692307692,1,1,0.12241653418124,-66.5421293337547,18877.3893379845,"rdata/model-25-5-32-2.RData"
25,1000,5,3,1,1,0.192307692307692,1,1,0.160572337042925,-99.8131940006321,18877.3893379845,"rdata/model-25-5-32-3.RData"
25,1000,5,4,1,1,0.192307692307692,1,1,0.12241653418124,-66.5421293337547,18877.3893379845,"rdata/model-25-5-32-4.RData"
25,1000,5,5,1,1,0.192307692307692,1,1,0.12241653418124,-66.5421293337547,9438.69466899226,"rdata/model-25-5-32-5.RData"
25,1000,5,6,1,1,0.192307692307692,1,1,0.12241653418124,-66.5421293337547,18877.3893379845,"rdata/model-25-5-32-6.RData"
25,1000,5,7,1,1,0.192307692307692,1,1,0.12241653418124,-99.8131940006321,28316.0840069768,"rdata/model-25-5-32-7.RData"
25,1000,5,8,1,1,0.192307692307692,1,1,0.12241653418124,-66.5421293337547,18877.3893379845,"rdata/model-25-5-32-8.RData"
25,1000,5,1,1,1,0.0833333333333333,0.5,1,0.121436716077537,-66.5421293337547,10178.6192835022,"rdata/model-25-5-39-1.RData"
25,1000,5,2,1,1,0.0769230769230769,0.5,1,0.121436716077537,-66.5421293337547,10178.6192835022,"rdata/model-25-5-39-2.RData"
25,1000,5,3,1,1,0.0769230769230769,0.5,1,0.121436716077537,-66.5421293337547,20211.8634444854,"rdata/model-25-5-39-3.RData"
25,1000,5,4,1,1,0.0769230769230769,0.5,1,0.121436716077537,-66.5421293337547,10178.6192835022,"rdata/model-25-5-39-4.RData"
25,1000,5,5,1,1,0.0769230769230769,0.5,1,0.108323831242873,-66.5421293337547,20220.5654832049,"rdata/model-25-5-39-5.RData"
25,1000,5,6,1,1,0.0769230769230769,0.5,1,0.121436716077537,-66.5421293337547,20357.2385670044,"rdata/model-25-5-39-6.RData"
25,1000,5,7,1,1,0.0769230769230769,0.5,1,0.161345496009122,-99.8131940006321,30245.5762931176,"rdata/model-25-5-39-7.RData"
25,1000,5,8,1,1,0.0769230769230769,0.5,1,0.108323831242873,-66.5421293337547,16889.6917856221,"rdata/model-25-5-39-8.RData"
25,1000,5,1,1,1,0.0416666666666667,0.25,1,0.118136439267887,-66.5421293337547,11545.088097336,"rdata/model-25-5-50-1.RData"
25,1000,5,2,1,1,0.0384615384615385,0.25,1,0.118136439267887,-66.5421293337547,11545.088097336,"rdata/model-25-5-50-2.RData"
25,1000,5,3,1,1,0.0384615384615385,0.25,1,0.156405990016639,-99.8131940006321,22804.0463272853,"rdata/model-25-5-50-3.RData"
25,1000,5,4,1,1,0.0384615384615385,0.25,1,0.118136439267887,-99.8131940006321,23090.176194672,"rdata/model-25-5-50-4.RData"
25,1000,5,5,1,1,0.0384615384615385,0.25,1,0.118136439267887,-66.5421293337547,11545.088097336,"rdata/model-25-5-50-5.RData"
25,1000,5,6,1,1,0.0384615384615385,0.25,1,0.118136439267887,-66.5421293337547,11545.088097336,"rdata/model-25-5-50-6.RData"
25,1000,5,7,1,1,0.0384615384615385,0.25,1,0.157237936772047,-99.8131940006321,23090.176194672,"rdata/model-25-5-50-7.RData"
25,1000,5,8,1,1,0.0384615384615385,0.25,1,0.118136439267887,-66.5421293337547,23090.176194672,"rdata/model-25-5-50-8.RData"
3,1000,1,1,1,1,1,1,1,1,-1.38629436111989,2893.94574264254,"rdata/model-3-1-14-1.RData"
3,1000,1,2,1,1,1,1,1,1,-2.77258872223978,5787.89148528508,"rdata/model-3-1-14-2.RData"
3,1000,1,3,1,1,1,1,1,1,-4.15888308335967,8681.83722792762,"rdata/model-3-1-14-3.RData"
3,1000,1,4,1,1,1,1,1,1,-5.54517744447956,11575.7829705702,"rdata/model-3-1-14-4.RData"
3,1000,1,5,1,1,1,1,1,1,-6.93147180559945,14469.7287132127,"rdata/model-3-1-14-5.RData"
3,1000,1,6,1,1,1,1,1,1,-8.31776616671934,17363.6744558552,"rdata/model-3-1-14-6.RData"
3,1000,1,7,1,1,1,1,1,1,-9.70406052783923,20257.6201984978,"rdata/model-3-1-14-7.RData"
3,1000,1,8,1,1,1,1,1,1,-11.0903548889591,23151.5659411403,"rdata/model-3-1-14-8.RData"
3,1000,1,1,1,1,1,1,1,1,0,2230.59634342315,"rdata/model-3-1-15-1.RData"
3,1000,1,2,1,1,1,1,1,1,0,4461.1926868463,"rdata/model-3-1-15-2.RData"
3,1000,1,3,1,1,1,1,1,1,0,6691.78903026945,"rdata/model-3-1-15-3.RData"
3,1000,1,4,1,1,1,1,1,1,0,8922.3853736926,"rdata/model-3-1-15-4.RData"
3,1000,1,5,1,1,1,1,1,1,0,11152.9817171157,"rdata/model-3-1-15-5.RData"
3,1000,1,6,1,1,1,1,1,1,0,13383.5780605389,"rdata/model-3-1-15-6.RData"
3,1000,1,7,1,1,1,1,1,1,0,15614.174403962,"rdata/model-3-1-15-7.RData"
3,1000,1,8,1,1,1,1,1,1,0,17844.7707473852,"rdata/model-3-1-15-8.RData"
3,1000,1,1,1,1,1,1,1,1,-4.15888308335967,4263.8638995453,"rdata/model-3-1-32-1.RData"
3,1000,1,2,1,1,0.75,1,1,1,-5.54517744447956,6522.12900963279,"rdata/model-3-1-32-2.RData"
3,1000,1,3,1,1,0.75,1,1,1,-9.70406052783923,10785.9929091781,"rdata/model-3-1-32-3.RData"
3,1000,1,4,1,1,0.75,1,1,1,-13.8629436111989,15049.8568087234,"rdata/model-3-1-32-4.RData"
3,1000,1,5,1,1,0.75,1,1,1,-18.0218266945586,19313.7207082687,"rdata/model-3-1-32-5.RData"
3,1000,1,6,1,1,0.75,1,1,1,-22.1807097779182,23577.584607814,"rdata/model-3-1-32-6.RData"
3,1000,1,7,1,1,0.75,1,1,1,-26.3395928612779,27841.4485073593,"rdata/model-3-1-32-7.RData"
3,1000,1,8,1,1,0.75,1,1,1,-27.7258872223978,30099.7136174468,"rdata/model-3-1-32-8.RData"
3,1000,1,1,1,1,1,1,1,1,-1.38629436111989,2925.4335701724,"rdata/model-3-1-39-1.RData"
3,1000,1,2,1,1,1,1,1,1,-2.77258872223978,5850.86714034479,"rdata/model-3-1-39-2.RData"
3,1000,1,3,1,1,1,1,1,1,-4.15888308335967,8776.30071051719,"rdata/model-3-1-39-3.RData"
3,1000,1,4,1,1,1,1,1,1,-5.54517744447956,11701.7342806896,"rdata/model-3-1-39-4.RData"
3,1000,1,5,1,1,1,1,1,1,-6.93147180559945,14627.167850862,"rdata/model-3-1-39-5.RData"
3,1000,1,6,1,1,1,1,1,1,-8.31776616671934,17552.6014210344,"rdata/model-3-1-39-6.RData"
3,1000,1,7,1,1,1,1,1,1,-9.70406052783923,20478.0349912068,"rdata/model-3-1-39-7.RData"
3,1000,1,8,1,1,1,1,1,1,-11.0903548889591,23403.4685613792,"rdata/model-3-1-39-8.RData"
3,1000,1,1,1,1,1,1,1,1,-1.38629436111989,2903.92731959193,"rdata/model-3-1-50-1.RData"
3,1000,1,2,1,1,1,1,1,1,-2.77258872223978,5807.85463918385,"rdata/model-3-1-50-2.RData"
3,1000,1,3,1,1,1,1,1,1,-4.15888308335967,8711.78195877578,"rdata/model-3-1-50-3.RData"
3,1000,1,4,1,1,1,1,1,1,-5.54517744447956,11615.7092783677,"rdata/model-3-1-50-4.RData"
3,1000,1,5,1,1,1,1,1,1,-6.93147180559945,14519.6365979596,"rdata/model-3-1-50-5.RData"
3,1000,1,6,1,1,1,1,1,1,-8.31776616671934,17423.5639175516,"rdata/model-3-1-50-6.RData"
3,1000,1,7,1,1,1,1,1,1,-9.70406052783923,20327.4912371435,"rdata/model-3-1-50-7.RData"
3,1000,1,8,1,1,1,1,1,1,-11.0903548889591,23231.4185567354,"rdata/model-3-1-50-8.RData"
3,1000,2,1,1,1,1,1,1,1,0,1038.89602367072,"rdata/model-3-2-14-1.RData"
3,1000,2,2,1,1,1,1,1,1,0,2077.79204734145,"rdata/model-3-2-14-2.RData"
3,1000,2,3,1,1,1,1,1,1,0,3116.68807101217,"rdata/model-3-2-14-3.RData"
3,1000,2,4,1,1,1,1,1,1,0,4155.5840946829,"rdata/model-3-2-14-4.RData"
3,1000,2,5,1,1,1,1,1,1,0,5194.48011835362,"rdata/model-3-2-14-5.RData"
3,1000,2,6,1,1,1,1,1,1,0,6233.37614202435,"rdata/model-3-2-14-6.RData"
3,1000,2,7,1,1,1,1,1,1,0,7272.27216569507,"rdata/model-3-2-14-7.RData"
3,1000,2,8,1,1,1,1,1,1,0,8311.1681893658,"rdata/model-3-2-14-8.RData"
3,1000,2,1,1,0.800604229607251,1,0.6,1,0.857142857142857,-1.38629436111989,1603.50742325807,"rdata/model-3-2-15-1.RData"
3,1000,2,2,1,1,1,1,1,1,-2.77258872223978,2269.90794219095,"rdata/model-3-2-15-2.RData"
3,1000,2,3,1,1,1,1,1,1,-2.77258872223978,2644.14697621198,"rdata/model-3-2-15-3.RData"
3,1000,2,4,1,1,1,1,1,1,-4.15888308335967,3781.95234498115,"rdata/model-3-2-15-4.RData"
3,1000,2,5,0.832704402515723,1,1,1,0.9,1,-5.54517744447956,4524.93568901616,"rdata/model-3-2-15-5.RData"
3,1000,2,6,0.832704402515723,1,1,1,0.9,1,-6.93147180559945,5657.03826243794,"rdata/model-3-2-15-6.RData"
3,1000,2,7,0.832704402515723,1,1,1,0.9,1,-6.93147180559945,5647.8608624196,"rdata/model-3-2-15-7.RData"
3,1000,2,8,0.832704402515723,1,1,1,0.9,1,-8.31776616671934,7169.08266522814,"rdata/model-3-2-15-8.RData"
3,1000,2,1,1,0.835374149659864,1,0.6,1,0.75,-1.38629436111989,1781.85713255934,"rdata/model-3-2-32-1.RData"
3,1000,2,2,1,1,1,1,1,1,-4.15888308335967,2442.8317006001,"rdata/model-3-2-32-2.RData"
3,1000,2,3,0.846774193548387,1,1,1,0.888888888888889,1,-4.15888308335967,2410.52071362369,"rdata/model-3-2-32-3.RData"
3,1000,2,4,0.846774193548387,1,1,1,0.909090909090909,1,-5.54517744447956,3515.68838562019,"rdata/model-3-2-32-4.RData"
3,1000,2,5,0.846774193548387,1,1,1,0.909090909090909,1,-8.31776616671934,4836.03550511725,"rdata/model-3-2-32-5.RData"
3,1000,2,6,0.846774193548387,1,1,1,0.909090909090909,1,-9.70406052783923,5570.21673470954,"rdata/model-3-2-32-6.RData"
3,1000,2,7,0.846774193548387,1,1,1,0.923076923076923,1,-12.476649250079,6518.99429806011,"rdata/model-3-2-32-7.RData"
3,1000,2,8,0.846774193548387,1,1,1,0.909090909090909,1,-12.476649250079,7239.93690982947,"rdata/model-3-2-32-8.RData"
3,1000,2,1,0.949152542372881,0.87843137254902,1,0.6,1,0.888888888888889,-2.77258872223978,1929.83008130384,"rdata/model-3-2-39-1.RData"
3,1000,2,2,1,1,0.8,0.8,1,1,-4.15888308335967,2548.00841442913,"rdata/model-3-2-39-2.RData"
3,1000,2,3,1,1,0.8,0.8,1,1,-4.15888308335967,2923.95062749346,"rdata/model-3-2-39-3.RData"
3,1000,2,4,1,1,0.8,0.8,1,1,-6.93147180559945,4375.930369125,"rdata/model-3-2-39-4.RData"
3,1000,2,5,1,1,0.8,0.8,1,1,-8.31776616671934,5464.344435799,"rdata/model-3-2-39-5.RData"
3,1000,2,6,1,1,0.8,0.8,1,1,-11.0903548889591,6916.32417743053,"rdata/model-3-2-39-6.RData"
3,1000,2,7,1,1,0.8,0.8,1,1,-11.0903548889591,7307.49560274205,"rdata/model-3-2-39-7.RData"
3,1000,2,8,1,1,0.8,0.8,1,1,-12.476649250079,8380.68045716887,"rdata/model-3-2-39-8.RData"
3,1000,2,1,1,0.845537757437071,1,0.6,1,0.7,-1.38629436111989,2135.22535170434,"rdata/model-3-2-50-1.RData"
3,1000,2,2,1,1,1,1,1,0.9,-4.15888308335967,2484.67492283979,"rdata/model-3-2-50-2.RData"
3,1000,2,3,1,1,1,1,1,1,-5.54517744447956,2484.67492283979,"rdata/model-3-2-50-3.RData"
3,1000,2,4,1,1,1,1,1,1,-6.93147180559945,5354.23326267845,"rdata/model-3-2-50-4.RData"
3,1000,2,5,0.772767462422635,1,1,1,0.875,1,-9.70406052783923,4604.74234991012,"rdata/model-3-2-50-5.RData"
3,1000,2,6,1,1,1,1,1,1,-11.0903548889591,6404.12901559891,"rdata/model-3-2-50-6.RData"
3,1000,2,7,1,1,1,1,1,1,-13.8629436111989,9273.68735543757,"rdata/model-3-2-50-7.RData"
3,1000,2,8,1,1,1,1,1,1,-15.2492379723188,9273.68735543757,"rdata/model-3-2-50-8.RData"
3,1000,3,1,1,0.732954545454545,1,0.75,1,0.8,0,801.094746552714,"rdata/model-3-3-14-1.RData"
3,1000,3,2,1,1,1,1,1,1,-1.38629436111989,1462.30528914181,"rdata/model-3-3-14-2.RData"
3,1000,3,3,1,1,1,1,1,1,-1.38629436111989,1922.45030076458,"rdata/model-3-3-14-3.RData"
3,1000,3,4,1,1,1,1,1,1,-1.38629436111989,2382.59531238736,"rdata/model-3-3-14-4.RData"
3,1000,3,5,1,1,1,1,1,1,-1.38629436111989,2842.74032401013,"rdata/model-3-3-14-5.RData"
3,1000,3,6,1,1,1,1,1,1,-1.38629436111989,3302.88533563291,"rdata/model-3-3-14-6.RData"
3,1000,3,7,1,1,1,1,1,1,-2.77258872223978,4305.04561315194,"rdata/model-3-3-14-7.RData"
3,1000,3,8,1,1,1,1,1,1,-2.77258872223978,4765.19062477472,"rdata/model-3-3-14-8.RData"
3,1000,3,1,1,1,1,0.6,1,0.727272727272727,-2.77258872223978,1427.94689775313,"rdata/model-3-3-15-1.RData"
3,1000,3,2,1,1,1,0.8,1,0.727272727272727,-2.77258872223978,1646.27036541921,"rdata/model-3-3-15-2.RData"
3,1000,3,3,1,1,1,0.8,1,0.727272727272727,-2.77258872223978,1864.59383308528,"rdata/model-3-3-15-3.RData"
3,1000,3,4,1,1,1,0.8,1,1,-5.54517744447956,3292.54073083841,"rdata/model-3-3-15-4.RData"
3,1000,3,5,1,1,1,0.8,1,1,-5.54517744447956,3510.86419850448,"rdata/model-3-3-15-5.RData"
3,1000,3,6,1,1,1,0.8,1,1,-8.31776616671934,4938.81109625762,"rdata/model-3-3-15-6.RData"
3,1000,3,7,1,1,1,0.8,1,0.727272727272727,-8.31776616671934,5157.13456392369,"rdata/model-3-3-15-7.RData"
3,1000,3,8,1,1,1,0.8,1,1,-8.31776616671934,5344.41309275931,"rdata/model-3-3-15-8.RData"
3,1000,3,1,1,0.740740740740741,1,0.75,1,0.8,0,861.138449918972,"rdata/model-3-3-32-1.RData"
3,1000,3,2,1,1,1,1,1,1,-1.38629436111989,1609.52369573798,"rdata/model-3-3-32-2.RData"
3,1000,3,3,1,1,1,1,1,1,-1.38629436111989,2138.70156265981,"rdata/model-3-3-32-3.RData"
3,1000,3,4,1,1,1,1,1,1,-1.38629436111989,2667.87942958164,"rdata/model-3-3-32-4.RData"
3,1000,3,5,1,1,1,1,1,1,-1.38629436111989,3197.05729650347,"rdata/model-3-3-32-5.RData"
3,1000,3,6,1,1,1,1,1,1,-1.38629436111989,3726.2351634253,"rdata/model-3-3-32-6.RData"
3,1000,3,7,1,1,1,1,1,1,-2.77258872223978,4806.58099224145,"rdata/model-3-3-32-7.RData"
3,1000,3,8,1,1,1,1,1,1,-2.77258872223978,5335.75885916328,"rdata/model-3-3-32-8.RData"
3,1000,3,1,1,1,1,0.75,1,0.777777777777778,-2.77258872223978,1823.04538348447,"rdata/model-3-3-39-1.RData"
3,1000,3,2,1,1,1,1,1,0.777777777777778,-2.77258872223978,2102.49654513437,"rdata/model-3-3-39-2.RData"
3,1000,3,3,1,1,1,1,1,1,-5.54517744447956,3925.54192861884,"rdata/model-3-3-39-3.RData"
3,1000,3,4,1,1,1,1,1,1,-5.54517744447956,4204.99309026873,"rdata/model-3-3-39-4.RData"
3,1000,3,5,1,1,1,1,1,0.777777777777778,-5.54517744447956,4484.44425191862,"rdata/model-3-3-39-5.RData"
3,1000,3,6,1,1,1,1,1,0.777777777777778,-8.31776616671934,6307.4896354031,"rdata/model-3-3-39-6.RData"
3,1000,3,7,1,1,1,1,1,0.777777777777778,-11.0903548889591,8130.53501888757,"rdata/model-3-3-39-7.RData"
3,1000,3,8,1,1,1,1,1,1,-11.0903548889591,8352.52154133388,"rdata/model-3-3-39-8.RData"
3,1000,3,1,0.947916666666667,0.869980879541109,1,0.6,1,0.875,-2.77258872223978,1303.46221773505,"rdata/model-3-3-50-1.RData"
3,1000,3,2,0.947916666666667,0.869980879541109,1,0.8,1,0.875,-2.77258872223978,1766.34378394218,"rdata/model-3-3-50-2.RData"
3,1000,3,3,1,1,1,1,1,1,-4.15888308335967,1961.17870073915,"rdata/model-3-3-50-3.RData"
3,1000,3,4,1,1,1,1,1,1,-4.15888308335967,2199.04335680822,"rdata/model-3-3-50-4.RData"
3,1000,3,5,1,1,1,1,1,1,-6.93147180559945,3125.13451057106,"rdata/model-3-3-50-5.RData"
3,1000,3,6,1,1,1,1,1,1,-6.93147180559945,3362.99916664013,"rdata/model-3-3-50-6.RData"
3,1000,3,7,1,1,1,1,1,1,-8.31776616671934,4160.22205754737,"rdata/model-3-3-50-7.RData"
3,1000,3,8,1,1,1,1,1,1,-6.93147180559945,3838.72847877825,"rdata/model-3-3-50-8.RData"
3,1000,4,1,1,0.818181818181818,1,0.6,1,0.7,-1.38629436111989,1050.79197053763,"rdata/model-3-4-14-1.RData"
3,1000,4,2,0.896955503512881,0.829004329004329,1,0.8,1,0.8,-2.77258872223978,1280.14592713806,"rdata/model-3-4-14-2.RData"
3,1000,4,3,1,1,1,1,1,0.9,-4.15888308335967,1255.48984622526,"rdata/model-3-4-14-3.RData"
3,1000,4,4,1,1,1,1,1,0.9,-4.15888308335967,1255.48984622526,"rdata/model-3-4-14-4.RData"
3,1000,4,5,1,1,1,1,1,0.9,-4.15888308335967,1255.48984622526,"rdata/model-3-4-14-5.RData"
3,1000,4,6,1,1,1,1,1,1,-5.54517744447956,1913.9627386124,"rdata/model-3-4-14-6.RData"
